Island,SamplingYear,GridCode,TrapDate,NightNumber,TrapNumber,TrapResult,Pittag,CaptureType,Sex,AgeClass,Weight,Weight_units,BodyCondition,ReproductiveStatus,Vaccinations
SRI,2016,DC,2016-11-17T00:00:00Z,2,2,FOX,989001000126195,P,Male,2,2.64,kg,4,TD,N
SRI,2016,DC,2016-11-17T00:00:00Z,2,3,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,DC,2016-11-17T00:00:00Z,2,4,CLOSED,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,DC,2016-11-17T00:00:00Z,2,5,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,DC,2016-11-17T00:00:00Z,2,6,RC,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,DC,2016-11-17T00:00:00Z,2,7,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,DC,2016-11-17T00:00:00Z,2,8,FOX,982000364296539,N,Male,0,2.23,kg,3,TD,N
SRI,2016,DC,2016-11-17T00:00:00Z,2,9,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,DC,2016-11-17T00:00:00Z,2,10,FOX,989001000123777,P,Female,1,2.62,kg,4,"NA",N
SRI,2016,DC,2016-11-17T00:00:00Z,2,11,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,DC,2016-11-17T00:00:00Z,2,12,CLOSED,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,DC,2016-11-18T00:00:00Z,3,1,FOX,982000364306571,N,Male,0,2.48,kg,4,TD,N
SRI,2016,DC,2016-11-18T00:00:00Z,3,2,FOX,989001000126195,R2,Male,2,2.73,kg,4,TD,N
SRI,2016,DC,2016-11-18T00:00:00Z,3,3,FOX,989001000416434,R2,Male,0,1.99,kg,2,TD,N
SRI,2016,DC,2016-11-18T00:00:00Z,3,4,FOX,982000364296539,R2,Male,0,2.28,kg,3,TD,N
SRI,2016,DC,2016-11-18T00:00:00Z,3,5,MF,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,DC,2016-11-18T00:00:00Z,3,6,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,DC,2016-11-18T00:00:00Z,3,7,FOX,989001000124080,R2,Male,0,2.24,kg,3,TD,N
SRI,2016,DC,2016-11-18T00:00:00Z,3,8,RC,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,DC,2016-11-18T00:00:00Z,3,9,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,DC,2016-11-18T00:00:00Z,3,10,FOX,989001000123839,R2,Male,2,2.65,kg,4,TD,N
SRI,2016,DC,2016-11-18T00:00:00Z,3,11,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,DC,2016-11-18T00:00:00Z,3,12,SKUNK,982000364358430,N,Female,NA,350,g,5,"NA",NA
SRI,2016,DC,2016-11-19T00:00:00Z,4,1,FOX,982000364301069,N,Male,2,2.09,kg,3,TD,N
SRI,2016,DC,2016-11-19T00:00:00Z,4,2,FOX,982000364306571,R2,Male,0,2.4,kg,4,TD,N
SRI,2016,DC,2016-11-19T00:00:00Z,4,3,FOX,989001000126195,R2,Male,2,2.63,kg,4,TD,N
SRI,2016,DC,2016-11-19T00:00:00Z,4,4,FOX,989001000416434,R2,Male,0,2.05,kg,2,TD,N
SRI,2016,DC,2016-11-19T00:00:00Z,4,5,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,DC,2016-11-19T00:00:00Z,4,6,FOX,982000364296539,R2,Male,0,2.19,kg,3,TD,N
SRI,2016,DC,2016-11-19T00:00:00Z,4,7,FOX,989001000123766,P,Male,1,1.97,kg,2,TD,N
SRI,2016,DC,2016-11-19T00:00:00Z,4,8,FOX,989001000124117,R2,Female,0,1.94,kg,2,"NA",N
SRI,2016,DC,2016-11-19T00:00:00Z,4,9,FOX,989001000123839,R2,Male,2,2.63,kg,4,TD,N
SRI,2016,DC,2016-11-19T00:00:00Z,4,10,FOX,982000163641795,P,Female,3,2.37,kg,4,"NA",N
SRI,2016,DC,2016-11-19T00:00:00Z,4,11,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,DC,2016-11-19T00:00:00Z,4,12,FOX,982000364360185,N,Female,2,2.91,kg,4,"NA",N
SRI,2016,DC,2016-11-20T00:00:00Z,5,1,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,DC,2016-11-20T00:00:00Z,5,2,FOX,4A0E252858,P,Female,3,2.36,kg,3,"NA",N
SRI,2016,DC,2016-11-20T00:00:00Z,5,3,FOX,989001000126195,R2,Male,2,2.63,kg,4,TD,N
SRI,2016,DC,2016-11-20T00:00:00Z,5,4,RC,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,DC,2016-11-20T00:00:00Z,5,5,FOX,989001000124117,R2,Female,0,1.83,kg,2,"NA",N
SRI,2016,DC,2016-11-20T00:00:00Z,5,6,FOX,900118001204953,P,Male,3,2.75,kg,4,TD,SEN
SRI,2016,DC,2016-11-20T00:00:00Z,5,7,FOX,982000364296539,R2,Male,0,2.18,kg,3,TD,N
SRI,2016,DC,2016-11-20T00:00:00Z,5,8,FOX,989001000124080,R2,Male,0,2.13,kg,3,TD,N
SRI,2016,DC,2016-11-20T00:00:00Z,5,9,FOX,989001000123777,R2,Female,1,2.62,kg,4,"NA",N
SRI,2016,DC,2016-11-20T00:00:00Z,5,10,FOX,989001000123839,R2,Male,2,2.6,kg,4,TD,N
SRI,2016,DC,2016-11-20T00:00:00Z,5,11,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,DC,2016-11-20T00:00:00Z,5,12,FOX,982000364301471,N,Male,1,2.2,kg,2,TD,N
SRI,2016,DC,2016-11-23T00:00:00Z,6,1,FOX,982000364301069,R2,Male,2,2.01,kg,3,TD,N
SRI,2016,DC,2016-11-23T00:00:00Z,6,2,FOX,982000364306571,R2,Male,0,2.55,kg,4,TD,N
SRI,2016,DC,2016-11-23T00:00:00Z,6,3,FOX,989001000126195,R2,Male,2,2.69,kg,4,TD,N
SRI,2016,DC,2016-11-23T00:00:00Z,6,4,CLOSED,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,DC,2016-11-23T00:00:00Z,6,5,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,DC,2016-11-23T00:00:00Z,6,6,FOX,989001000124117,R2,Female,0,1.96,kg,2,"NA",N
SRI,2016,DC,2016-11-23T00:00:00Z,6,7,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,DC,2016-11-23T00:00:00Z,6,8,FOX,982000364296539,R2,Male,0,2.2,kg,3,TD,N
SRI,2016,DC,2016-11-23T00:00:00Z,6,9,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,DC,2016-11-23T00:00:00Z,6,10,FOX,989001000123777,R2,Female,1,2.58,kg,4,"NA",N
SRI,2016,DC,2016-11-23T00:00:00Z,6,11,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,DC,2016-11-23T00:00:00Z,6,12,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,JL,2016-08-17T00:00:00Z,1,1,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,JL,2016-08-17T00:00:00Z,1,2,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,JL,2016-08-17T00:00:00Z,1,3,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,JL,2016-08-17T00:00:00Z,1,4,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,JL,2016-08-17T00:00:00Z,1,5,SKUNK,989001000416464,P,Female,NA,400,g,5,"NA",NA
SRI,2016,JL,2016-08-17T00:00:00Z,1,6,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,JL,2016-08-17T00:00:00Z,1,7,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,JL,2016-08-17T00:00:00Z,1,8,FOX,989001000124121,N,Male,1,2.08,kg,3,TD,RD
SRI,2016,JL,2016-08-17T00:00:00Z,1,9,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,JL,2016-08-17T00:00:00Z,1,10,FOX,900118001186885,P,Female,3,2.11,kg,2,"NA",SEN
SRI,2016,JL,2016-08-17T00:00:00Z,1,11,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,JL,2016-08-17T00:00:00Z,1,12,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,JL,2016-08-18T00:00:00Z,2,1,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,JL,2016-08-18T00:00:00Z,2,2,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,JL,2016-08-18T00:00:00Z,2,3,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,JL,2016-08-18T00:00:00Z,2,4,ES,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,JL,2016-08-18T00:00:00Z,2,5,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,JL,2016-08-18T00:00:00Z,2,6,FOX,900118001205824,P,Male,3,2.43,kg,2,TD,RD
SRI,2016,JL,2016-08-18T00:00:00Z,2,7,FOX,989001000124121,R2,Male,1,2.02,kg,3,TD,N
SRI,2016,JL,2016-08-18T00:00:00Z,2,8,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,JL,2016-08-18T00:00:00Z,2,9,SKUNK,900118001186518,P,Female,NA,450,g,3,SL,NA
SRI,2016,JL,2016-08-18T00:00:00Z,2,10,FOX,989001000124378,N,Female,1,1.51,kg,2,"NA",RD
SRI,2016,JL,2016-08-18T00:00:00Z,2,11,FOX,989001000123980,N,Male,1,1.89,kg,2,TD,RD
SRI,2016,JL,2016-08-18T00:00:00Z,2,12,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,JL,2016-08-19T00:00:00Z,3,1,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,JL,2016-08-19T00:00:00Z,3,2,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,JL,2016-08-19T00:00:00Z,3,3,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,JL,2016-08-19T00:00:00Z,3,4,FOX,900118001205824,R2,Male,3,2.12,kg,2,TD,N
SRI,2016,JL,2016-08-19T00:00:00Z,3,5,FOX,989001000416450,N,Female,0,1.23,kg,1,"NA",N
SRI,2016,JL,2016-08-19T00:00:00Z,3,6,FOX,989001000415724,P,Male,2,1.89,kg,2,TD,RD
SRI,2016,JL,2016-08-19T00:00:00Z,3,7,FOX,989001000124407,N,Female,0,0.98,kg,1,"NA",N
SRI,2016,JL,2016-08-19T00:00:00Z,3,8,FOX,989001000124378,R2,Female,1,1.61,kg,2,"NA",N
SRI,2016,JL,2016-08-19T00:00:00Z,3,9,FOX,989001000124121,R2,Male,1,1.72,kg,3,TD,N
SRI,2016,JL,2016-08-19T00:00:00Z,3,10,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,JL,2016-08-19T00:00:00Z,3,11,FOX,989001000124382,N,Female,2,2.03,kg,2,"NA",RD
SRI,2016,JL,2016-08-19T00:00:00Z,3,12,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,JL,2016-08-20T00:00:00Z,4,1,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,JL,2016-08-20T00:00:00Z,4,2,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,JL,2016-08-20T00:00:00Z,4,3,FOX,900118001205824,R2,Male,3,2.38,kg,2,TD,N
SRI,2016,JL,2016-08-20T00:00:00Z,4,4,FOX,989001000416450,R2,Female,0,0.91,kg,1,"NA",N
SRI,2016,JL,2016-08-20T00:00:00Z,4,5,SKUNK,900118001206581,P,Female,NA,330,g,2,"NA",NA
SRI,2016,JL,2016-08-20T00:00:00Z,4,6,SKUNK,989001000124033,N,Female,NA,430,g,3,SL,NA
SRI,2016,JL,2016-08-20T00:00:00Z,4,7,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,JL,2016-08-20T00:00:00Z,4,8,FOX,989001000124121,R2,Male,1,1.9,kg,3,TD,N
SRI,2016,JL,2016-08-20T00:00:00Z,4,9,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,JL,2016-08-20T00:00:00Z,4,10,FOX,900118001186885,R2,Female,3,2.1,kg,2,"NA",N
SRI,2016,JL,2016-08-20T00:00:00Z,4,11,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,JL,2016-08-20T00:00:00Z,4,12,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,JL,2016-08-21T00:00:00Z,5,1,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,JL,2016-08-21T00:00:00Z,5,2,FOX,989001000124407,R2,Female,0,1.02,kg,1,"NA",N
SRI,2016,JL,2016-08-21T00:00:00Z,5,3,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,JL,2016-08-21T00:00:00Z,5,4,CLOSED,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,JL,2016-08-21T00:00:00Z,5,5,FOX,989001000416450,R2,Female,0,1.1,kg,1,"NA",N
SRI,2016,JL,2016-08-21T00:00:00Z,5,6,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,JL,2016-08-21T00:00:00Z,5,7,SKUNK,989001000124082,N,Male,NA,760,g,NA,TD,NA
SRI,2016,JL,2016-08-21T00:00:00Z,5,8,RC,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,JL,2016-08-21T00:00:00Z,5,9,FOX,989001000124121,R2,Male,1,1.72,kg,3,TD,N
SRI,2016,JL,2016-08-21T00:00:00Z,5,10,FOX,989001000124378,R2,Female,1,1.58,kg,2,"NA",N
SRI,2016,JL,2016-08-21T00:00:00Z,5,11,CLOSED,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,JL,2016-08-21T00:00:00Z,5,12,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,JL,2016-08-22T00:00:00Z,6,1,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,JL,2016-08-22T00:00:00Z,6,2,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,JL,2016-08-22T00:00:00Z,6,3,FOX,900118001205824,R2,Male,3,2.34,kg,2,TD,N
SRI,2016,JL,2016-08-22T00:00:00Z,6,4,RC,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,JL,2016-08-22T00:00:00Z,6,5,SKUNK,989001000124082,R2,Male,NA,NA,NA,NA,NA,NA
SRI,2016,JL,2016-08-22T00:00:00Z,6,6,FOX,989001000416450,R2,Female,0,0.96,kg,1,"NA",N
SRI,2016,JL,2016-08-22T00:00:00Z,6,7,FOX,989001000124378,R2,Female,1,1.61,kg,2,"NA",N
SRI,2016,JL,2016-08-22T00:00:00Z,6,8,FOX,989001000124121,R2,Male,1,1.72,kg,3,TD,N
SRI,2016,JL,2016-08-22T00:00:00Z,6,9,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,JL,2016-08-22T00:00:00Z,6,10,FOX,900118001203662,P,Female,2,NA,NA,2,"NA",N
SRI,2016,JL,2016-08-22T00:00:00Z,6,11,RC,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,JL,2016-08-22T00:00:00Z,6,12,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-17T00:00:00Z,1,1,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-17T00:00:00Z,1,2,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-17T00:00:00Z,1,3,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-17T00:00:00Z,1,4,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-17T00:00:00Z,1,5,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-17T00:00:00Z,1,6,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-17T00:00:00Z,1,7,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-17T00:00:00Z,1,8,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-17T00:00:00Z,1,9,SKUNK,989001000124402,N,Male,NA,NA,NA,5,TD,NA
SRI,2016,LR,2016-08-17T00:00:00Z,1,10,CLOSED,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-17T00:00:00Z,1,11,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-17T00:00:00Z,1,12,FOX,4B1D5A6234,P,Female,4,NA,NA,2,"NA",RD
SRI,2016,LR,2016-08-18T00:00:00Z,2,1,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-18T00:00:00Z,2,2,FOX,989001000124463,N,Male,0,NA,NA,2,TD,N
SRI,2016,LR,2016-08-18T00:00:00Z,2,3,FOX,4B1D5A6234,R2,Female,4,NA,NA,2,"NA",N
SRI,2016,LR,2016-08-18T00:00:00Z,2,4,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-18T00:00:00Z,2,5,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-18T00:00:00Z,2,6,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-18T00:00:00Z,2,7,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-18T00:00:00Z,2,8,SKUNK,989001000126239,P,Female,NA,340,g,3,"NA",NA
SRI,2016,LR,2016-08-18T00:00:00Z,2,9,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-18T00:00:00Z,2,10,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-18T00:00:00Z,2,11,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-18T00:00:00Z,2,12,FOX,989001000124440,N,Female,0,1.22,kg,1,"NA",N
SRI,2016,LR,2016-08-19T00:00:00Z,3,1,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-19T00:00:00Z,3,2,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-19T00:00:00Z,3,3,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-19T00:00:00Z,3,4,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-19T00:00:00Z,3,5,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-19T00:00:00Z,3,6,FOX,4B1D5A6234,R2,Female,4,1.7,kg,2,"NA",N
SRI,2016,LR,2016-08-19T00:00:00Z,3,7,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-19T00:00:00Z,3,8,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-19T00:00:00Z,3,9,EF,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-19T00:00:00Z,3,10,SKUNK,4A0D4B7163,P,Female,NA,NA,NA,3,"NA",NA
SRI,2016,LR,2016-08-19T00:00:00Z,3,11,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-19T00:00:00Z,3,12,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-20T00:00:00Z,4,1,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-20T00:00:00Z,4,2,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-20T00:00:00Z,4,3,FOX,4B1D5A6234,R2,Female,4,1.86,kg,2,"NA",N
SRI,2016,LR,2016-08-20T00:00:00Z,4,4,CLOSED,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-20T00:00:00Z,4,5,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-20T00:00:00Z,4,6,FOX,989001000124085,N,Female,2,1.55,kg,2,"NA",RD
SRI,2016,LR,2016-08-20T00:00:00Z,4,7,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-20T00:00:00Z,4,8,SKUNK,989001000124020,N,Male,NA,595,g,NA,TD,NA
SRI,2016,LR,2016-08-20T00:00:00Z,4,9,SKUNK,989001000124010,N,Male,NA,610,g,3,TD,NA
SRI,2016,LR,2016-08-20T00:00:00Z,4,10,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-20T00:00:00Z,4,11,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-20T00:00:00Z,4,12,FOX,989001000124440,R2,Female,0,1.33,kg,1,"NA",N
SRI,2016,LR,2016-08-21T00:00:00Z,5,1,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-21T00:00:00Z,5,2,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-21T00:00:00Z,5,3,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-21T00:00:00Z,5,4,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-21T00:00:00Z,5,5,SKUNK,989001000124142,N,Male,NA,630,g,1,NA,NA
SRI,2016,LR,2016-08-21T00:00:00Z,5,6,FOX,4B1D5A6234,R2,Female,4,1.7,kg,2,"NA",N
SRI,2016,LR,2016-08-21T00:00:00Z,5,7,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-21T00:00:00Z,5,8,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-21T00:00:00Z,5,9,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-21T00:00:00Z,5,10,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-21T00:00:00Z,5,11,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-21T00:00:00Z,5,12,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-22T00:00:00Z,6,1,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-22T00:00:00Z,6,2,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-22T00:00:00Z,6,3,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-22T00:00:00Z,6,4,CLOSED,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-22T00:00:00Z,6,5,SKUNK,989001000124142,R2,Male,NA,630,g,1,NA,NA
SRI,2016,LR,2016-08-22T00:00:00Z,6,6,FOX,989001000124375,N,Male,2,NA,NA,4,TD,N
SRI,2016,LR,2016-08-22T00:00:00Z,6,7,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-22T00:00:00Z,6,8,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-22T00:00:00Z,6,9,FOX,4B1D5A6234,R2,Female,4,1.72,kg,2,"NA",N
SRI,2016,LR,2016-08-22T00:00:00Z,6,10,FOX,989001000124463,R2,Male,0,1.51,kg,2,TD,N
SRI,2016,LR,2016-08-22T00:00:00Z,6,11,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,LR,2016-08-22T00:00:00Z,6,12,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,OR,2016-08-03T00:00:00Z,1,1,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,OR,2016-08-03T00:00:00Z,1,2,FOX,989001000124947,P,Male,1,2.28,kg,3,TD,RD
SRI,2016,OR,2016-08-03T00:00:00Z,1,3,FOX,989001000416122,P,Female,3,1.68,kg,1,SL,RD
SRI,2016,OR,2016-08-03T00:00:00Z,1,4,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,OR,2016-08-03T00:00:00Z,1,5,FOX,989001000124129,P,Female,1,2.11,kg,2,"NA",RD
SRI,2016,OR,2016-08-03T00:00:00Z,1,6,FOX,989001001237599,P,Female,2,1.91,kg,2,SL,RD
SRI,2016,OR,2016-08-03T00:00:00Z,1,7,CLOSED,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,OR,2016-08-03T00:00:00Z,1,8,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,OR,2016-08-03T00:00:00Z,1,9,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,OR,2016-08-03T00:00:00Z,1,10,FOX,989001000124129,R2,Female,1,2.07,kg,2,"NA",RD
SRI,2016,OR,2016-08-03T00:00:00Z,1,11,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,OR,2016-08-03T00:00:00Z,1,12,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,OR,2016-08-04T00:00:00Z,2,1,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,OR,2016-08-04T00:00:00Z,2,2,FOX,989001000124165,N,Male,0,1.09,kg,2,TD,N
SRI,2016,OR,2016-08-04T00:00:00Z,2,3,CLOSED,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,OR,2016-08-04T00:00:00Z,2,4,RC,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,OR,2016-08-04T00:00:00Z,2,5,FOX,989001001237630,P,Male,2,2.65,kg,3,TD,RD
SRI,2016,OR,2016-08-04T00:00:00Z,2,6,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,OR,2016-08-04T00:00:00Z,2,7,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,OR,2016-08-04T00:00:00Z,2,8,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,OR,2016-08-04T00:00:00Z,2,9,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,OR,2016-08-04T00:00:00Z,2,10,FOX,989001000124129,R2,Female,1,2.19,kg,2,"NA",N
SRI,2016,OR,2016-08-04T00:00:00Z,2,11,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2016,OR,2016-08-04T00:00:00Z,2,12,FOX,989001000124087,N,Female,0,1.53,kg,2,"NA",N
